-0.51012176,-0.429291,2.2372556,-0.42968017,-0.43564805,-0.43366522
-0.46413058,-0.44376618,2.2407005,-0.44216675,-0.4439517,-0.4434142
2.1711736,-0.4180264,-0.4959445,-0.41223076,-0.05662054,-0.797441
2.2371116,-0.44107723,-0.4495145,-0.46667826,-0.39510956,-0.48266876
2.2403924,-0.44771323,-0.44901055,-0.45462933,-0.42806426,-0.45693344
-0.29600057,-1.4528977,0.19028759,1.9098763,0.009211287,-0.36346585
2.2199695,-0.4220824,-0.45530725,-0.47444922,-0.28288758,-0.5825712
-1.6738917,-0.06196689,1.8069862,0.027034461,-0.108691394,-0.0071235765
0.3444005,-0.6188503,-0.50327474,1.4192929,0.91227937,-1.5684136
-1.583366,-0.08818468,1.8825111,-0.007773787,-0.1440795,-0.058805123
2.1517015,-0.40832743,-0.5026815,-0.38565278,-0.00038212538,-0.8604082
-0.35165763,-0.87889236,-0.17746663,1.9225559,0.5259204,-1.0408026
2.237799,-0.44320866,-0.45017427,-0.46106243,-0.40973255,-0.47159445
2.2400472,-0.4467975,-0.44948995,-0.45507056,-0.42609867,-0.45846125
-1.2972859,-0.19333304,2.0658007,-0.1741147,-0.22880408,-0.18609779
-1.812536,0.0018662661,1.6520542,0.14598219,-0.083183244,0.069577
2.23898,-0.44433534,-0.45066023,-0.45688164,-0.41943195,-0.46366143
2.2358603,-0.43831128,-0.44857538,-0.4696445,-0.38234335,-0.49254805
2.234254,-0.43629512,-0.4487614,-0.47162008,-0.37048632,-0.5035681
2.2315652,-0.4335915,-0.45027685,-0.47490692,-0.34835282,-0.5226611
2.2069154,-0.41299775,-0.4781754,-0.4527232,-0.16574898,-0.69553626
2.2081094,-0.41401997,-0.47293222,-0.459131,-0.18628296,-0.674043
2.2161915,-0.41991135,-0.45778275,-0.47251803,-0.26053673,-0.6050652
2.2371464,-0.44098303,-0.44950718,-0.46685058,-0.39453152,-0.48304272
2.2352571,-0.4375433,-0.44862843,-0.47038764,-0.3779191,-0.49668175
1.6380297,-0.46600643,-0.6249744,0.289751,0.62059224,-1.47437
-0.8091247,-0.8613232,0.47040877,1.9987756,-0.54426914,-0.24901451
2.2369561,-0.44149715,-0.44954884,-0.46591103,-0.3976798,-0.4810052
2.2368789,-0.43932283,-0.4485699,-0.4688779,-0.3886698,-0.48672062
2.2320461,-0.43401474,-0.44989723,-0.47432053,-0.35251918,-0.5191866
2.2316918,-0.43370068,-0.45017183,-0.47475207,-0.34946242,-0.52174085
-0.31199437,-1.4691883,0.29668355,1.8902931,-0.18642962,-0.22425622
2.2179828,-0.42077324,-0.4561903,-0.47323257,-0.27199695,-0.5940838
2.2272398,-0.42523026,-0.4545715,-0.47837788,-0.31534374,-0.5517291
2.2406564,-0.4484173,-0.44864297,-0.45429,-0.42957312,-0.45575982
2.125013,-0.4163869,-0.52563643,-0.33262083,0.060956508,-0.91679823
1.9064466,-0.4436078,-0.5964284,-0.029088438,0.39947888,-1.2476914
-1.7182615,-0.03198736,1.7535309,0.060039014,-0.08478611,0.008047905
2.2395828,-0.4455644,-0.4501381,-0.45566475,-0.42344657,-0.46052065
2.2395475,-0.4487742,-0.44968772,-0.45213455,-0.43320808,-0.45326343
1.6569428,-0.46446252,-0.6213218,0.2670617,0.6068326,-1.4614532
2.2370112,-0.44134945,-0.44953716,-0.4661805,-0.3967789,-0.48158872
2.2403522,-0.4491054,-0.44926465,-0.4528523,-0.43181592,-0.45417544
-1.9172359,0.054067276,1.4714001,0.31577376,-0.070717044,0.13455182
2.2380831,-0.44351423,-0.45033187,-0.460044,-0.4120082,-0.46968538
-1.7054807,-0.036381606,1.7640259,0.04905975,-0.08414766,0.0014057606
2.2389812,-0.44433638,-0.4506604,-0.45687723,-0.41944245,-0.4636531
-0.45416525,-0.44679207,2.240299,-0.44415328,-0.44544968,-0.4452744
2.2372541,-0.43969,-0.4490403,-0.46878394,-0.38885966,-0.4866759
2.231186,-0.43327934,-0.4506129,-0.47536755,-0.34500366,-0.52541494
2.2368367,-0.44218895,-0.44965363,-0.46449423,-0.40203634,-0.47803527
-1.3215561,-0.18523964,2.052134,-0.16287631,-0.22235253,-0.17624712
2.2349918,-0.43721074,-0.44865704,-0.47071296,-0.37596947,-0.49849552
-0.6159333,-0.3955837,2.2329347,-0.40332592,-0.4143003,-0.41259706
2.2289693,-0.42999852,-0.4515344,-0.47734666,-0.33037627,-0.5387986
2.2378488,-0.4432629,-0.4502021,-0.46088168,-0.41013625,-0.47125575
2.2378304,-0.4480678,-0.45058787,-0.4506045,-0.43617585,-0.4513196
-0.51969594,-0.42628795,2.2367473,-0.42738885,-0.4338391,-0.43157446
-0.46478695,-0.4435611,2.2406287,-0.44196063,-0.44383818,-0.4432762
-0.46015662,-0.44500762,2.241159,-0.44344464,-0.44463363,-0.4442463
-0.6020065,-0.40077347,2.2323809,-0.40721458,-0.41676837,-0.41421288
2.2390172,-0.4485568,-0.44996506,-0.45166248,-0.43412265,-0.452664
2.2406669,-0.4492347,-0.44909954,-0.4531327,-0.43127236,-0.45453167
1.7881657,-0.44913194,-0.6028306,0.11158371,0.5111108,-1.3683565
-0.23155166,-1.586125,0.31864327,1.804473,-0.12756547,-0.17424431
2.230594,-0.43283355,-0.45121938,-0.47608876,-0.33960447,-0.52977425
2.2386942,-0.4441111,-0.45060134,-0.4578793,-0.41699234,-0.46558785
1.5543747,-0.47398362,-0.6379546,0.3875696,0.67626584,-1.5236378
-0.3900223,-0.9753568,-0.104109466,1.955862,0.41400462,-0.90869075
2.2388532,-0.44848904,-0.45005292,-0.45151538,-0.4344079,-0.45247698
-0.3082295,-1.4317847,0.18124622,1.9202588,0.017287955,-0.38318452
-0.466412,-0.4430527,2.2404547,-0.4414547,-0.44355625,-0.44293493
-0.833854,-0.33520243,2.2141132,-0.3415863,-0.36179695,-0.34488118
2.2390156,-0.44436434,-0.45066732,-0.45675436,-0.41974202,-0.46341613
-1.4665561,-0.13743582,1.9699066,-0.097367674,-0.18183279,-0.116903335
2.2343686,-0.43643507,-0.4487434,-0.47148013,-0.37133744,-0.5027838
2.23375,-0.43569753,-0.44888198,-0.4722386,-0.36664918,-0.50705785
2.2184222,-0.42103845,-0.4559332,-0.4734723,-0.2745339,-0.59148914
-0.52774787,-0.4237756,2.2363212,-0.42549556,-0.43229634,-0.42978615
2.2328424,-0.43477052,-0.4493658,-0.47334766,-0.35923538,-0.5134834
2.2383277,-0.44377738,-0.45046902,-0.4591701,-0.41395885,-0.46804744
2.2375643,-0.4479584,-0.4507267,-0.45036763,-0.43663552,-0.4510187
2.2364488,-0.43906814,-0.44854236,-0.46892124,-0.3866169,-0.48853385
-0.45461285,-0.44690394,2.2405627,-0.4440928,-0.44533926,-0.44508782
-1.5373437,-0.11029357,1.9302039,-0.056551784,-0.15893297,-0.0778308
2.2174397,-0.42046997,-0.4565699,-0.47296613,-0.2687344,-0.59733695
2.2375848,-0.44298166,-0.4500569,-0.46182218,-0.40803185,-0.47301978
-0.9079844,-0.3154096,2.1812325,-0.30039173,-0.33368537,-0.32928386
2.2386117,-0.444047,-0.450585,-0.4581673,-0.4162867,-0.4661443
-0.4939779,-0.43437785,2.2381988,-0.43371087,-0.4386371,-0.4371259
-0.64918673,-0.38450977,2.2346063,-0.3976286,-0.4072132,-0.40408808
2.206689,-0.41287568,-0.47868663,-0.45217085,-0.16336907,-0.69768786
2.16035,-0.40793407,-0.49980408,-0.3988127,-0.031787008,-0.8269738
2.2345555,-0.43666622,-0.44871473,-0.47124994,-0.3727322,-0.50149584
-0.4471188,-0.4461096,2.2316642,-0.44448602,-0.44629246,-0.4474143
2.2369785,-0.44143727,-0.44954395,-0.46602035,-0.39731428,-0.48124194
2.2390037,-0.44435492,-0.45066482,-0.4567951,-0.4196423,-0.46349514
2.2270882,-0.42428085,-0.45528638,-0.47893095,-0.31251574,-0.5531776
2.2372596,-0.44263586,-0.44987977,-0.46298367,-0.40542868,-0.47519946
-0.38477814,-0.9472543,-0.12439942,1.9505603,0.4434034,-0.9447186
2.0022035,-0.41717362,-0.5548479,-0.17316484,0.2533063,-1.1270628
-0.12436722,-0.7281035,-0.3331464,1.7355404,0.75330305,-1.3233677
2.2353182,-0.4376212,-0.44862163,-0.4703115,-0.37837258,-0.49625912
2.2400076,-0.44669187,-0.44954562,-0.45512143,-0.4258716,-0.4586376
2.2401762,-0.44713908,-0.44931102,-0.454906,-0.4268327,-0.45789102
-0.52177894,-0.42563653,2.2366378,-0.42689675,-0.43344185,-0.43111494
-0.50856626,-0.42978042,2.2373405,-0.43005794,-0.4359393,-0.43400192
-1.8135012,0.002392903,1.6505349,0.14721166,-0.083064616,0.07026669
2.2408547,-0.44894174,-0.44837093,-0.45403743,-0.43069533,-0.45488617
2.2392216,-0.44460562,-0.45064455,-0.4561267,-0.42138052,-0.46212342
2.2323327,-0.43427926,-0.4496932,-0.4739709,-0.35495925,-0.5171286
2.2141297,-0.41846997,-0.45790792,-0.47326303,-0.23451369,-0.62670827
2.2396474,-0.4457351,-0.45004857,-0.4555825,-0.4238142,-0.4602352
2.2386196,-0.44405338,-0.45058686,-0.45813906,-0.4163555,-0.46608993
2.2369041,-0.44164094,-0.44956183,-0.46564928,-0.39855543,-0.48043776
2.2161047,-0.41988164,-0.45788962,-0.47249788,-0.25992015,-0.60561967
-0.44736588,-0.4460159,2.2320185,-0.44448298,-0.44631445,-0.4474738
2.231383,-0.43343875,-0.45043498,-0.4751289,-0.34674835,-0.5239848
2.2406623,-0.44842944,-0.44863766,-0.45428434,-0.42959908,-0.45573962
2.2390122,-0.44436115,-0.45066643,-0.4567672,-0.4197109,-0.4634408
2.1201143,-0.4163775,-0.53273356,-0.32172576,0.101996034,-0.9555299
-0.4463521,-1.2704061,0.30206594,1.9778512,-0.29780757,-0.26767048
2.2390285,-0.4443743,-0.45067024,-0.4567095,-0.41985175,-0.4633295
2.238874,-0.444252,-0.4506377,-0.457251,-0.4185295,-0.4643745
-1.8613675,-0.10874941,1.234968,0.94763565,-0.38213348,0.14915353
2.2396848,-0.44583392,-0.44999653,-0.455535,-0.42402688,-0.4600702
-0.5273823,-0.42388928,2.2363412,-0.4255808,-0.43236682,-0.42986828
2.236772,-0.44212148,-0.44961947,-0.4647237,-0.4015199,-0.47846657
-0.6009635,-0.401169,2.2323182,-0.40749192,-0.4169497,-0.41432267
2.2367918,-0.4421421,-0.4496296,-0.46465367,-0.40167704,-0.47833538
1.1468015,-0.52866626,-0.60458076,0.7630823,0.8320596,-1.6277359
-0.19199292,-0.7570972,-0.29681444,1.7867857,0.6992365,-1.2578619
2.2381544,-0.44820154,-0.45041674,-0.450894,-0.435614,-0.45168757
2.1264377,-0.4164754,-0.5237322,-0.33516997,0.052853614,-0.90879357
2.2401097,-0.44696254,-0.44940346,-0.45499116,-0.4264535,-0.4581856
2.2328372,-0.43476516,-0.44936895,-0.47335392,-0.35919085,-0.51352143
